uniqueId,date,name,school,type,rating,tuition_fee,acceptance_rate
134289264345584,2022-10-25,LAW342,Wharton,non-Stem,1,21241,83.09
134289264345632,2022-12-28,CS4382,Caltech,Stem,1,26107,77.51
134289264345680,2022-04-14,LAW302,Wharton,non-Stem,2,26263,
134289264345728,2022-07-17,CS4382,Caltech,Stem,2,22779,71.74
134289264345776,2022-11-26,MAN6382,Yale,non-Stem,1,18340,65.27
134289264345824,2022-12-28,CS6382,Caltech,Stem,2,25193,95.08
134289264345872,2022-12-08,LAW302,Wharton,non-Stem,1,16531,81.72
134289264345920,2022-10-09,LAW102,Wharton,non-Stem,2,20791,97.27
134289264345968,2022-10-25,CS6382,Caltech,Stem,2,29492,
134289264346016,2022-03-22,CS6382,Caltech,Stem,2,27370,92.89
134289264346064,2022-08-31,MAN6382,Yale,non-Stem,2,24949,
134289264346112,2022-12-21,CS6382,Caltech,Stem,1,19189,65.67
134289264346160,2022-09-05,LAW102,Wharton,non-Stem,2,28704,80.18
134289264346208,2022-05-09,CS6382,Caltech,Stem,2,23300,87.72
134289264346256,2022-09-24,MAN6332,Yale,non-Stem,2,24588,81.07
134289264346304,2022-05-04,MAN4382,Yale,non-Stem,3,17802,86.79
134289264346352,2022-12-24,LAW302,Wharton,non-Stem,3,19886,75.89
134289264346400,2022-08-13,CS6382,Caltech,Stem,2,21937,97.15
134289264346448,2022-12-06,MAN4382,Yale,non-Stem,3,27692,69.18
134289264346496,2022-10-10,LAW102,Wharton,non-Stem,3,22593,81.65
134289264346544,2022-05-23,MAN6332,Yale,non-Stem,4,25730,87.25
134289264346592,2022-08-23,CS6332,Caltech,Stem,1,19885,87.61
134289264346640,2022-11-05,MAN6382,Yale,non-Stem,1,25220,86.5
134289264346688,2022-10-31,MAN6382,Yale,non-Stem,2,18138,80.93
134289264346736,2022-11-23,MAN6332,Yale,non-Stem,1,16541,71.62
134289264346784,2022-12-17,CS6332,Caltech,Stem,2,16002,74.42
134289264346832,2022-12-11,LAW102,Wharton,non-Stem,3,24913,67.76
134289264346880,2022-06-29,LAW102,Wharton,non-Stem,3,19159,65.0
134289264346928,2022-11-14,MAN4382,Yale,non-Stem,3,16144,81.1
134289264346976,2022-04-28,CS6382,Caltech,Stem,1,27503,67.81
134289264347024,2022-11-23,CS6382,Caltech,Stem,3,22898,82.02
134289264347072,2022-08-30,LAW342,Wharton,non-Stem,3,21044,91.04
134289264347120,,LAW302,Wharton,non-Stem,2,20806,66.5
134289264347168,2022-07-01,CS4382,Caltech,Stem,2,28310,83.33
134289264347216,2022-11-25,LAW102,Wharton,non-Stem,1,17028,75.69
134289264347264,2022-12-19,CS4382,Caltech,Stem,3,20933,82.2
134289264347312,2022-06-25,MAN6332,Yale,non-Stem,3,22019,79.16
134289264347360,2022-11-10,LAW302,Wharton,non-Stem,2,22301,84.62
134289264347408,,LAW102,Wharton,non-Stem,1,17163,76.37
134289264347456,2022-07-09,CS4382,Caltech,Stem,3,26588,85.39
134289264347504,2022-06-27,LAW342,Wharton,non-Stem,1,21861,82.47
134289264347552,2022-12-23,CS6382,Caltech,Stem,1,21319,76.02
134289264347600,2022-08-08,LAW342,Wharton,non-Stem,1,22575,69.82
134289264347648,2022-08-17,MAN4382,Yale,non-Stem,1,25820,98.35
134289264347696,2022-09-17,MAN6332,Yale,non-Stem,4,23896,
134289264347744,2022-11-30,CS6382,Caltech,Stem,1,27304,93.13
134289264347792,2022-07-27,CS4382,Caltech,Stem,2,22017,74.21
134289264347840,2022-10-30,CS6382,Caltech,Stem,2,22276,87.85
134289264347888,2022-09-03,LAW102,Wharton,non-Stem,1,17973,61.7
134289264347936,2022-06-28,CS6382,Caltech,Stem,2,21684,78.84
134289264347984,2022-12-28,LAW302,Wharton,non-Stem,1,21540,87.09
134289264348032,2022-12-03,LAW302,Wharton,non-Stem,2,24135,86.14
134289264348080,,CS6332,Caltech,Stem,1,29152,73.58
134289264348128,2022-07-27,LAW302,Wharton,non-Stem,2,26000,69.07
134289264348176,2022-11-16,MAN6332,Yale,non-Stem,2,20953,80.19
134289264348224,2022-12-13,CS6332,Caltech,Stem,3,25464,62.91
134289264348272,2022-05-23,CS6382,Caltech,Stem,,20548,89.44
134289264348320,2022-10-07,CS6382,Caltech,Stem,2,16856,80.98
134289264348368,2022-06-07,CS6382,Caltech,Stem,3,25403,90.44
134289264348416,2022-10-25,LAW302,Wharton,non-Stem,1,17422,78.11
134289264348464,2022-05-03,LAW302,Wharton,non-Stem,3,22235,83.64
134289264348512,2022-08-25,LAW102,Wharton,non-Stem,1,25099,82.7
134289264348560,2022-12-31,MAN6382,Yale,non-Stem,1,27378,82.75
134289264348608,2022-10-31,LAW342,Wharton,non-Stem,3,26615,83.63
134289264348656,2023-01-01,LAW302,Wharton,non-Stem,3,29898,61.58
134289264348704,2022-07-23,CS4382,Caltech,Stem,1,18889,79.13
134289264348752,2022-10-14,CS6332,Caltech,Stem,1,23143,89.49
134289264348800,2022-12-27,CS4382,Caltech,Stem,2,23091,79.85
134289264348848,2022-10-01,LAW302,Wharton,non-Stem,2,19953,70.53
134289264348896,2022-06-16,CS6382,Caltech,Stem,2,25448,80.4
134289264348944,2022-08-09,CS6332,Caltech,Stem,1,24798,75.1
134289264348992,2022-12-07,MAN6332,Yale,non-Stem,2,23534,71.85
134289264349040,2022-07-13,LAW102,Wharton,non-Stem,2,20936,82.58
134289264349088,2022-11-16,LAW302,Wharton,non-Stem,2,21886,98.98
134289264349136,2022-10-13,LAW102,Wharton,non-Stem,1,24595,93.31
134289264349184,2022-06-27,MAN4382,Yale,non-Stem,2,22045,82.51
134289264349232,2022-08-21,CS4382,Caltech,Stem,1,20072,82.76
134289264349280,2022-05-13,CS6332,Caltech,Stem,2,26982,60.01
134289264349328,2022-06-18,MAN6332,Yale,non-Stem,2,22350,90.73
134289264349376,2022-12-29,CS6332,Caltech,Stem,1,23932,96.27
134289264349424,2022-11-15,CS6382,Caltech,Stem,1,20605,82.61
134289264349472,2022-12-29,LAW102,Wharton,non-Stem,1,17981,
134289264349520,2022-06-25,LAW302,Wharton,non-Stem,2,21567,70.98
134289264349568,2022-10-27,LAW102,Wharton,non-Stem,1,29788,73.26
134289264349616,2022-06-23,LAW342,Wharton,non-Stem,2,23712,75.49
134289264349664,,CS6382,Caltech,Stem,1,15116,90.24
134289264349712,2022-11-08,CS6332,Caltech,Stem,,23797,77.68
134289264349760,2022-12-14,LAW102,Wharton,non-Stem,1,22769,88.31
134289264349808,2022-12-15,LAW102,Wharton,non-Stem,1,24844,76.78
134289264349856,2022-11-23,MAN6382,Yale,non-Stem,1,16179,69.27
134289264349904,2022-05-17,CS6332,Caltech,Stem,2,28185,85.97
134289264349952,2022-12-31,LAW102,Wharton,non-Stem,1,23513,93.1
134289264350000,2022-11-07,LAW302,Wharton,non-Stem,1,17376,66.74
134289264350048,2022-10-15,CS6382,Caltech,Stem,2,19763,88.33
134289264350096,2022-09-15,LAW302,Wharton,non-Stem,2,27736,95.04
134289264350144,2022-07-28,CS6382,Caltech,Stem,4,23695,89.76
134289264350192,2022-08-20,LAW342,Wharton,non-Stem,2,26233,87.87
134289264350240,2022-05-30,MAN6332,Yale,non-Stem,2,21496,81.16
134289264350288,,CS4382,Caltech,Stem,,21606,70.85
134289264350336,2022-09-09,CS6332,Caltech,Stem,,26918,65.68
134289264350384,2022-05-23,CS4382,Caltech,Stem,4,19245,75.8
134289264350432,2022-12-23,CS6332,Caltech,Stem,,21415,94.74
134289264350480,2022-10-22,MAN4382,Yale,non-Stem,1,19310,90.95
134289264350528,2022-08-24,CS6382,Caltech,Stem,2,22079,67.33
134289264350576,2022-07-20,MAN6382,Yale,non-Stem,2,23729,87.31
134289264350624,2022-08-20,CS6332,Caltech,Stem,1,18610,61.1
134289264350672,2023-01-01,CS6382,Caltech,Stem,2,24488,84.35
134289264350720,2022-11-11,CS4382,Caltech,Stem,1,22747,93.89
134289264350768,2022-11-28,LAW102,Wharton,non-Stem,1,22317,96.15
134289264350816,2022-09-08,MAN6382,Yale,non-Stem,3,20703,71.5
134289264350864,2022-07-26,LAW102,Wharton,non-Stem,,24190,96.29
134289264350912,2022-02-06,LAW102,Wharton,non-Stem,2,25921,72.45
134289264350960,2022-10-10,CS6382,Caltech,Stem,2,17081,71.36
134289264351008,2022-10-06,LAW302,Wharton,non-Stem,2,26348,79.64
134289264351056,2022-11-26,MAN6332,Yale,non-Stem,3,27575,99.65
134289264351104,2022-10-25,MAN6382,Yale,non-Stem,2,24426,74.37
134289264351152,2022-09-20,LAW102,Wharton,non-Stem,1,21378,94.02
134289264351200,2022-12-06,MAN6382,Yale,non-Stem,2,17144,80.12
134289264351248,2022-08-07,LAW102,Wharton,non-Stem,3,28385,
134289264351296,2022-11-07,MAN6382,Yale,non-Stem,1,25715,68.06
134289264351344,2022-11-16,CS6332,Caltech,Stem,2,19211,87.34
134289264351392,2022-11-05,LAW342,Wharton,non-Stem,3,15585,67.99
134289264351440,2022-12-07,MAN6332,Yale,non-Stem,2,25559,81.69
134289264351488,2022-12-27,MAN6332,Yale,non-Stem,2,22647,83.05
134289264351536,2022-12-12,MAN6332,Yale,non-Stem,2,20164,77.86
134289264351584,2022-11-26,MAN6332,Yale,non-Stem,2,25008,71.17
134289264351632,2022-11-15,MAN4382,Yale,non-Stem,2,23495,75.75
134289264351680,2022-12-18,MAN6332,Yale,non-Stem,2,19693,83.37
134289264351728,2022-08-17,LAW342,Wharton,non-Stem,3,16908,67.63
134289264351776,2022-09-26,CS6382,Caltech,Stem,1,28015,95.01
134289264351824,2022-11-28,MAN6332,Yale,non-Stem,2,22266,73.55
134289264351872,2022-11-03,MAN6382,Yale,non-Stem,2,21860,89.45
134289264351920,2022-06-15,LAW302,Wharton,non-Stem,,17872,90.09
134289264351968,2022-06-09,MAN4382,Yale,non-Stem,3,24048,72.31
134289264352016,2022-08-25,LAW342,Wharton,non-Stem,2,,90.89
134289264352064,2022-10-25,LAW302,Wharton,non-Stem,3,22898,81.0
134289264352112,2022-05-29,MAN6382,Yale,non-Stem,1,28683,78.27
134289264352160,2022-11-24,LAW342,Wharton,non-Stem,2,18459,70.53
134289264352208,2022-11-07,CS6332,Caltech,Stem,2,27251,91.17
134289264352256,2022-06-27,MAN6332,Yale,non-Stem,1,20575,89.37
134289264352304,2022-12-11,MAN6332,Yale,non-Stem,1,18854,90.34
134289264352352,2022-07-25,CS6382,Caltech,Stem,1,22351,64.63
134289264352400,2022-09-12,CS6382,Caltech,Stem,1,26726,76.35
134289264352448,2022-11-23,MAN4382,Yale,non-Stem,2,20396,80.31
134289264352496,2022-07-12,LAW342,Wharton,non-Stem,2,20309,71.79
134289264352544,2022-11-10,MAN6332,Yale,non-Stem,3,19327,62.57
134289264352592,,LAW342,Wharton,non-Stem,3,24646,80.58
134289264352640,2022-09-16,LAW302,Wharton,non-Stem,1,20672,79.22
134289264352688,2022-12-04,MAN4382,Yale,non-Stem,2,19670,83.44
134289264352736,2022-07-29,LAW342,Wharton,non-Stem,1,18164,87.34
134289264352784,2022-04-02,LAW302,Wharton,non-Stem,2,24145,90.82
134289264352832,2022-07-06,CS4382,Caltech,Stem,3,20782,79.37
134289264352880,2022-06-01,LAW102,Wharton,non-Stem,2,21071,74.39
134289264352928,2022-09-03,LAW302,Wharton,non-Stem,2,23724,
134289264352976,2022-08-13,CS6332,Caltech,Stem,1,17304,85.78
134289264353024,2022-12-13,LAW342,Wharton,non-Stem,1,21348,85.18
134289264353072,2022-12-29,LAW302,Wharton,non-Stem,2,23764,62.54
134289264353120,2022-11-21,MAN4382,Yale,non-Stem,1,26720,67.61
134289264353168,2022-11-12,LAW342,Wharton,non-Stem,1,20983,62.45
134289264353216,2022-06-21,LAW342,Wharton,non-Stem,3,21863,75.41
134289264353264,2022-10-25,MAN6332,Yale,non-Stem,1,20967,82.65
134289264353312,2022-09-24,MAN4382,Yale,non-Stem,2,19276,90.47
134289264353360,2022-11-18,CS6382,Caltech,Stem,2,18440,70.44
134289264353408,2022-09-07,MAN4382,Yale,non-Stem,1,24358,85.45
134289264353456,2022-09-30,CS4382,Caltech,Stem,2,17929,76.41
134289264353504,2022-11-18,MAN6382,Yale,non-Stem,2,20690,87.39
134289264353552,2022-12-01,LAW302,Wharton,non-Stem,2,21805,
134289264353600,2022-10-06,CS6332,Caltech,Stem,4,22708,96.03
134289264353648,2022-11-29,LAW302,Wharton,non-Stem,2,17318,79.54
134289264353696,2022-06-09,CS6382,Caltech,Stem,2,22768,85.44
134289264353744,2022-08-13,MAN6332,Yale,non-Stem,1,16720,
134289264353792,2022-09-07,CS4382,Caltech,Stem,3,25284,91.53
134289264353840,2022-12-29,LAW302,Wharton,non-Stem,2,18491,76.39
134289264353888,2022-11-28,CS4382,Caltech,Stem,2,27986,69.51
134289264353936,2022-11-29,CS4382,Caltech,Stem,2,25917,88.94
134289264353984,2022-08-22,LAW302,Wharton,non-Stem,2,27328,75.86
134289264354032,2022-10-11,MAN6332,Yale,non-Stem,3,25098,77.77
134289264354080,2022-11-23,CS4382,Caltech,Stem,2,26270,63.23
134289264354128,2022-12-30,CS4382,Caltech,Stem,1,18863,77.93
134289264354176,2022-12-15,LAW342,Wharton,non-Stem,1,19128,69.56
134289264354224,2022-10-12,CS6382,Caltech,Stem,1,16358,62.86
134289264354272,2022-09-21,LAW302,Wharton,non-Stem,1,27031,75.59
134289264354320,2022-08-15,MAN6332,Yale,non-Stem,2,24398,61.16
134289264354368,2022-11-29,LAW302,Wharton,non-Stem,1,22017,69.23
134289264354416,2022-11-12,MAN6332,Yale,non-Stem,2,25502,64.25
134289264354464,2022-10-31,LAW302,Wharton,non-Stem,1,20389,93.12
134289264354512,2022-07-26,MAN6382,Yale,non-Stem,2,29683,78.87
134289264354560,2022-08-28,LAW302,Wharton,non-Stem,1,26105,81.86
134289264354608,,MAN6382,Yale,non-Stem,2,24013,92.1
134289264354656,2022-08-04,CS4382,Caltech,Stem,2,24773,99.75
134289264354704,2022-12-10,CS6382,Caltech,Stem,4,24801,75.83
134289264354752,2022-06-03,MAN4382,Yale,non-Stem,1,16330,80.57
134289264354800,2022-11-02,CS6332,Caltech,Stem,1,22009,89.16
134289264354848,2022-06-17,CS6332,Caltech,Stem,2,20181,65.6
134289264354896,2022-06-06,LAW102,Wharton,non-Stem,2,21464,81.84
134289264354944,2022-12-24,LAW302,Wharton,non-Stem,2,22225,81.11
134289264354992,2022-08-08,MAN6382,Yale,non-Stem,3,22079,82.48
134289264355040,2022-09-24,MAN6382,Yale,non-Stem,3,16998,71.02
134289264355088,2022-11-27,CS6332,Caltech,Stem,2,23107,93.7
134289264355136,2022-04-03,CS4382,Caltech,Stem,1,27339,95.45
134289264355184,2022-05-26,MAN6382,Yale,non-Stem,2,19635,93.71
134289264355232,2022-09-03,CS6382,Caltech,Stem,,15069,73.02
134289264355280,2022-10-01,LAW342,Wharton,non-Stem,2,25825,87.34
134289264355328,2022-12-07,MAN6382,Yale,non-Stem,2,20093,99.97
134289264355376,2022-12-10,MAN6332,Yale,non-Stem,3,15998,65.51
134289264355424,2022-12-14,MAN4382,Yale,non-Stem,1,,80.08
134289264355472,2022-09-12,CS6332,Caltech,Stem,1,25620,73.27
134289264355520,2022-07-12,LAW102,Wharton,non-Stem,3,17963,90.47
134289264355568,2022-09-12,LAW342,Wharton,non-Stem,2,22962,76.88
134289264355616,2022-09-29,CS6332,Caltech,Stem,2,18258,
134289264355664,2022-10-19,MAN6332,Yale,non-Stem,4,26804,70.16
134289264355712,2022-10-05,CS6332,Caltech,Stem,2,20926,
134289264355760,2022-09-28,CS6382,Caltech,Stem,2,16079,85.14
134289264355808,2022-11-03,MAN6382,Yale,non-Stem,1,20744,70.07
134289264355856,2022-10-06,CS4382,Caltech,Stem,1,23995,77.18
134289264355904,2022-11-27,CS4382,Caltech,Stem,1,22658,69.77
134289264355952,2022-11-02,LAW102,Wharton,non-Stem,3,27804,69.95
134289264356000,2022-08-22,LAW102,Wharton,non-Stem,2,21487,92.65
134289264356048,2022-06-08,CS6382,Caltech,Stem,1,23517,87.96
134289264356096,2022-09-30,CS6382,Caltech,Stem,1,23075,
134289264356144,2022-08-23,MAN6382,Yale,non-Stem,1,20298,89.11
134289264356192,2022-06-28,CS6332,Caltech,Stem,3,15531,82.07
134289264356240,2022-06-16,CS4382,Caltech,Stem,1,,83.2
134289264356288,2022-12-29,LAW342,Wharton,non-Stem,1,23010,97.52
134289264356336,2022-10-27,MAN4382,Yale,non-Stem,2,25768,87.35
134289264356384,2022-11-17,LAW102,Wharton,non-Stem,2,22966,71.15
134289264356432,2022-10-13,CS6332,Caltech,Stem,2,25644,61.4
134289264356480,2022-11-19,CS6382,Caltech,Stem,3,22887,80.01
134289264356528,2022-10-09,MAN4382,Yale,non-Stem,1,26070,70.1
134289264356576,2022-11-27,CS6332,Caltech,Stem,2,22402,64.07
134289264356624,2022-12-23,CS6382,Caltech,Stem,2,24064,88.8
134289264356672,2022-09-15,MAN6332,Yale,non-Stem,2,27790,79.58
134289264356720,2022-11-30,CS6332,Caltech,Stem,2,,74.28
134289264356768,2022-11-01,MAN6382,Yale,non-Stem,2,22650,84.57
134289264356816,2022-11-14,LAW102,Wharton,non-Stem,2,27700,96.29
134289264356864,2022-10-18,MAN6382,Yale,non-Stem,1,,81.85
134289264356912,2022-07-07,MAN6332,Yale,non-Stem,3,29556,77.15
134289264356960,2022-08-21,LAW342,Wharton,non-Stem,4,27566,88.28
134289264357008,2022-10-13,CS6332,Caltech,Stem,2,,86.11
134289264357056,2022-09-21,CS4382,Caltech,Stem,2,,93.47
134289264357104,2022-10-11,CS6382,Caltech,Stem,2,19589,77.42
134289264357152,2022-03-31,CS6332,Caltech,Stem,1,18119,
134289264357200,2022-07-27,LAW342,Wharton,non-Stem,2,25882,
134289264357248,2022-09-18,LAW342,Wharton,non-Stem,4,27254,76.82
134289264357296,2022-12-09,MAN6332,Yale,non-Stem,3,23107,76.5
134289264357344,2022-10-27,MAN4382,Yale,non-Stem,1,16171,61.53
134289264357392,,CS6382,Caltech,Stem,2,26927,
134289264357440,2022-12-12,MAN6382,Yale,non-Stem,1,17079,71.55
134289264357488,2022-11-18,CS6332,Caltech,Stem,,20031,78.29
134289264357536,2022-09-23,LAW102,Wharton,non-Stem,2,18620,83.95
134289264357584,2022-09-10,CS6382,Caltech,Stem,2,21222,63.92
134289264357632,2022-09-15,MAN4382,Yale,non-Stem,1,24605,85.77
134289264357680,2022-12-27,MAN6382,Yale,non-Stem,2,,72.26
134289264357728,2022-09-30,MAN6332,Yale,non-Stem,2,25483,90.97
134289264357776,2022-11-30,CS6332,Caltech,Stem,1,18503,84.34
134289264357824,2022-08-29,CS6382,Caltech,Stem,3,23244,86.1
134289264357872,2022-11-27,CS6382,Caltech,Stem,2,17607,69.62
134289264357920,2022-09-30,CS4382,Caltech,Stem,1,25488,71.96
134289264357968,2022-09-11,MAN4382,Yale,non-Stem,2,21971,83.45
134289264358016,2022-12-28,CS4382,Caltech,Stem,1,22169,77.45
134289264358064,2022-09-13,MAN4382,Yale,non-Stem,2,22489,83.6
134289264358112,2022-08-02,CS6382,Caltech,Stem,2,25407,76.33
134289264358160,2022-08-01,CS4382,Caltech,Stem,2,,65.82
134289264358208,2022-09-17,LAW102,Wharton,non-Stem,2,,82.96
134289264358256,2022-09-26,LAW302,Wharton,non-Stem,2,23286,78.66
134289264358304,2022-10-12,LAW102,Wharton,non-Stem,2,19028,87.86
134289264358352,2022-11-19,MAN6332,Yale,non-Stem,2,28013,75.76
134289264358400,2022-12-08,CS6382,Caltech,Stem,2,24809,98.11
134289264358448,2022-12-31,MAN6382,Yale,non-Stem,2,20921,99.31
134289264358496,2022-04-13,MAN6332,Yale,non-Stem,3,,76.19
134289264358544,2022-07-08,MAN4382,Yale,non-Stem,1,24203,71.76
134289264358592,2022-09-25,MAN4382,Yale,non-Stem,1,25802,84.15
134289264358640,2022-11-13,CS6332,Caltech,Stem,3,21097,83.86
134289264358688,2022-07-19,CS6332,Caltech,Stem,3,20905,78.52
134289264358736,2022-07-01,LAW102,Wharton,non-Stem,3,16994,91.75
134289264358784,2022-12-07,CS6382,Caltech,Stem,,19047,78.34
134289264358832,2022-12-30,CS6382,Caltech,Stem,2,24551,
134289264358880,2022-02-21,CS6382,Caltech,Stem,1,,73.44
134289264358928,2022-08-01,MAN6332,Yale,non-Stem,3,27630,85.24
134289264358976,2022-10-08,CS4382,Caltech,Stem,2,27466,79.16
134289264359024,2022-09-08,CS6382,Caltech,Stem,1,26594,85.13
134289264359072,2022-12-27,LAW302,Wharton,non-Stem,,21950,91.67
134289264359120,2022-12-03,CS6332,Caltech,Stem,2,19562,84.2
134289264359168,2022-11-22,LAW102,Wharton,non-Stem,2,19771,74.84
134289264359216,2022-12-17,MAN4382,Yale,non-Stem,2,26635,86.1
134289264359264,2022-10-14,MAN6332,Yale,non-Stem,1,29792,83.06
134289264359312,2022-09-20,LAW102,Wharton,non-Stem,2,24910,72.8
134289264359360,2022-11-03,CS6332,Caltech,Stem,2,25202,71.03
134289264359408,2022-10-07,CS4382,Caltech,Stem,2,17248,93.77
134289264359456,2022-12-24,LAW342,Wharton,non-Stem,2,22303,74.44
134289264359504,2022-12-24,LAW102,Wharton,non-Stem,3,16133,89.16
134289264359552,2022-12-07,MAN6382,Yale,non-Stem,2,18945,65.69
134289264359600,2022-10-31,LAW302,Wharton,non-Stem,2,15822,94.53
134289264359648,2022-12-29,LAW302,Wharton,non-Stem,2,21948,89.05
134289264359696,2022-11-14,LAW342,Wharton,non-Stem,1,19291,64.46
134289264359744,2022-10-15,LAW342,Wharton,non-Stem,1,17214,66.88
134289264359792,2022-10-14,CS4382,Caltech,Stem,3,21670,71.49
134289264359840,2022-10-06,LAW302,Wharton,non-Stem,,20557,
134289266347120,2022-09-01,CS4382,Caltech,Stem,3,25871,94.13
134289266349952,2022-06-25,MAN6332,Yale,non-Stem,2,28550,94.09
134289266350240,2022-11-22,CS6332,Caltech,Stem,3,20095,87.2
134289266350192,2022-08-08,MAN4382,Yale,non-Stem,2,16660,89.25
134289266350336,2022-10-22,LAW342,Wharton,non-Stem,2,28581,73.82
134289266349424,2022-12-30,CS6382,Caltech,Stem,2,18135,82.97
134289266349472,2022-12-16,LAW302,Wharton,non-Stem,3,21968,87.5
134289266349904,2022-11-22,LAW102,Wharton,non-Stem,3,29885,79.05
134289266350576,2022-09-12,MAN6382,Yale,non-Stem,2,22672,88.7
134289266350528,2022-12-02,CS6382,Caltech,Stem,1,25871,80.08
134289266350432,2022-06-12,CS6332,Caltech,Stem,2,22140,64.12
134289266348608,2022-08-12,CS6332,Caltech,Stem,2,28266,82.66
134289266344000,2022-08-20,MAN6332,Yale,non-Stem,1,26590,72.72
134289266344048,2022-09-10,MAN6382,Yale,non-Stem,2,21548,81.71
134289266344096,2022-12-25,LAW102,Wharton,non-Stem,2,18637,96.07
134289266344144,2022-09-13,CS6332,Caltech,Stem,3,21675,80.45
134289266344192,2022-11-07,LAW342,Wharton,non-Stem,3,27312,95.98
134289266344240,2022-07-29,CS6382,Caltech,Stem,2,,69.76
134289266344288,2022-12-21,CS4382,Caltech,Stem,3,19859,84.59
134289266344336,2022-10-15,LAW302,Wharton,non-Stem,2,27510,81.7
134289266344384,2022-08-20,CS4382,Caltech,Stem,3,16901,84.77
134289266344432,2022-11-24,LAW102,Wharton,non-Stem,1,21086,83.75
134289266344480,2022-08-30,MAN6332,Yale,non-Stem,1,18884,72.39
134289266344528,2022-09-10,MAN4382,Yale,non-Stem,1,18129,92.04
134289266344576,2022-10-16,LAW342,Wharton,non-Stem,3,27270,98.14
134289266344624,2022-06-14,CS4382,Caltech,Stem,2,24729,71.67
134289266344672,2022-09-28,MAN6382,Yale,non-Stem,2,,85.76
134289266344720,2022-07-02,MAN4382,Yale,non-Stem,2,22406,73.56
134289266344768,2022-08-14,LAW102,Wharton,non-Stem,,18970,80.21
134289266344816,2022-10-11,MAN6332,Yale,non-Stem,2,28291,61.17
134289266344864,2022-12-09,LAW342,Wharton,non-Stem,2,28225,72.77
134289266344912,2022-12-19,MAN6332,Yale,non-Stem,2,26758,84.71
134289266344960,2022-10-19,LAW302,Wharton,non-Stem,3,26675,72.75
134289266345008,2022-11-18,CS6332,Caltech,Stem,2,21414,92.27
134289266345056,2022-11-17,LAW102,Wharton,non-Stem,3,20648,85.5
134289266345104,2022-08-24,LAW102,Wharton,non-Stem,3,21579,91.74
134289266345152,2022-11-26,LAW302,Wharton,non-Stem,,21352,95.59
134289266345200,2022-09-28,LAW102,Wharton,non-Stem,2,19853,79.72
134289266345248,2022-07-20,MAN6332,Yale,non-Stem,2,22716,
134289266345296,2022-12-22,MAN6332,Yale,non-Stem,1,19933,93.78
134289266345344,2022-06-04,MAN6332,Yale,non-Stem,1,16913,63.32
134289266345392,2022-10-07,MAN6382,Yale,non-Stem,3,18774,85.99
134289266345440,2022-11-24,CS6332,Caltech,Stem,2,20988,99.25
134289266345488,2022-10-26,MAN6332,Yale,non-Stem,2,23161,84.86
134289266345536,2022-12-04,MAN6332,Yale,non-Stem,1,24391,86.01
134289266345584,2022-09-14,LAW102,Wharton,non-Stem,4,,87.8
134289266345632,2022-10-21,CS4382,Caltech,Stem,,29527,76.26
134289266345680,2022-11-24,MAN6382,Yale,non-Stem,2,18796,64.3
134289266345728,2022-10-05,MAN6382,Yale,non-Stem,2,17050,71.52
